POP_ID,WTRSHD_FID,psfstreamID,MatchType,WSD_ID_50K,StreamOrder
3031,1367,,6,9059,4
3055,6252,,6,,4
3062,13391,,5,12574,4
3077,19620,,6,8854,4
3085,19600,,6,8685,5
3092,15352,,6,9130,5
3099,12692,,5,25379,4
3100,12692,,5,25379,4
3101,12135,,5,20016,5
3102,12141,,5,20857,5
3104,11811,,5,21359,3
3105,11811,,5,21177,3
3106,11788,,5,20269,4
3107,11816,,5,20334,4
3108,11816,,5,20334,4
3109,11816,,5,20100,4
3111,11821,,5,20458,4
3112,11823,,5,20510,4
3113,11823,,5,20510,4
3114,12179,,5,22586,4
3116,11834,,5,19087,4
3152,12167,,6,23157,4
3153,12167,,6,23157,4
3154,12167,,6,23157,4
3155,7262,,6,19551,4
3156,7262,,6,19551,4
3157,7262,,6,19551,4
3158,7262,,6,19551,4
3165,11773,,5,20850,3
3169,12167,,6,23157,4
3170,12167,,6,23157,4
3171,7262,,6,19551,4
3176,118,,5,35601,4
3180,827,,6,21256,5
3181,827,,6,21256,5
3182,827,,6,21256,5
3183,827,,6,21256,5
3184,827,,6,21256,5
3187,7270,,6,18959,4
3195,9912,,5,10396,4
3197,5667,,6,15882,4
3201,5667,,6,15882,4
3211,1938,,5,35262,4
3212,1938,,5,35262,4
3213,1938,,5,35262,4
3222,6260,,5,7479,6
3235,6260,,5,7479,6
3236,6260,,5,7479,6
3265,7330,,5,13711,4
3270,7187,,5,7486,5
3274,9897,,6,10734,5
3277,7187,,5,7486,5
3282,403,,5,7822,7
3288,7321,,5,12539,3
3289,319,,5,8224,6
3290,367,,5,9855,6
3291,7187,,5,7486,5
3302,107,,5,34842,6
3307,82,,5,35046,6
3331,2469,,5,33781,6
3332,16575,,5,31304,5
3334,2623,,6,35755,6
3338,16097,,6,6,5
3340,5245,,6,1611,9
3342,13499,,6,,8
3344,13512,,6,,7
3346,13511,,6,,7
3347,13499,,6,,8
3353,13509,,6,,7
3355,13499,,6,,8
3364,13507,,6,,7
3367,13499,,6,,8
3368,13499,,6,,8
3371,13499,,6,,8
3376,13499,,6,,8
3381,13507,,6,,7
3385,13507,,6,,7
3389,17295,,5,21365,5
3390,14448,,6,,8
3391,14448,,6,,8
3392,14448,,6,,8
3393,14448,,6,,8
3394,14448,,6,,8
3395,14450,,6,,8
3396,14448,,6,,8
3398,14448,,6,,8
3399,14451,,6,,8
3400,14448,,6,,8
3401,14448,,6,,8
3402,14457,,6,,8
3404,14448,,6,,8
3405,14448,,6,,8
3406,14457,,6,,8
3407,44,,6,,6
3408,44,,6,,6
3409,44,,6,,6
3410,44,,6,,6
3411,50,,6,,6
3412,44,,6,,6
3416,9240,,6,24485,5
3419,12163,,6,23213,4
3420,12163,,6,23213,4
3434,12923,,5,35075,6
3436,16954,,5,30295,6
3441,2163,,6,23388,4
3443,1659,,5,16800,7
3446,12163,,6,23206,4
3447,12163,,6,23206,4
3448,12163,,6,23206,4
7008,13458,,5,18424,5
7010,1116,,5,11825,7
7504,9661,,5,17805,3
7561,19509,,5,4966,4
7563,19506,,5,5085,5
7639,14455,,5,25375,8
7642,19227,,5,26115,4
7644,14036,,6,28241,5
7645,935,,5,17348,6
7694,15162,,6,34786,4
7728,14057,,5,26124,8
7729,806,,5,21532,5
7735,4681,,6,33936,4
7745,1182,,5,14451,7
7746,2460,,6,33008,3
7751,2566,,5,36369,7
7756,2579,,6,37015,4
7757,2579,,6,37015,4
7759,2574,,6,36865,4
7767,12332,,6,31126,4
7768,1908,,5,35789,4
7771,13488,,5,18641,5
7772,13473,,6,19634,5
7775,825,,6,19863,4
7776,849,,5,21544,7
7777,12180,,5,22132,4
7778,12180,,5,22288,4
7779,12324,,6,31095,4
7780,13499,,5,19728,8
7781,5044,,5,21323,7
7782,5022,,5,21437,4
7792,825,,6,19863,4
7794,813,,5,20123,5
39544,124,,5,36149,4
39574,137,,5,36319,3
39642,15656,,6,,4
39648,15656,,6,,4
39710,1228,,5,31456,5
39714,1228,,5,31456,5
39718,1228,,5,31456,5
39728,1259,,5,31302,4
39730,1229,,5,31060,4
39750,1261,,6,30957,3
39752,1261,,6,30957,3
39754,1261,,6,30957,3
39756,1261,,6,30957,3
39758,1261,,6,30957,3
39770,1231,,5,30575,5
39780,1231,,5,30661,5
39788,1231,,5,30661,5
39794,1232,,5,30328,4
39798,1232,,5,30328,4
39820,1263,,5,30148,3
39824,1263,,5,30148,3
39828,1263,,5,30148,3
39830,1235,,5,30165,5
39838,1235,,5,30165,5
39880,1237,,5,30543,4
39884,1237,,5,30543,4
39888,1237,,5,30543,4
39890,1264,,5,30630,4
39894,1264,,5,30630,4
39898,1264,,5,30630,4
39920,1241,,5,30946,4
39924,1241,,5,30946,4
39930,1265,,5,30308,4
39934,1265,,5,30308,4
39938,1265,,5,30308,4
39940,1265,,5,29928,4
39948,1265,,5,29928,4
39960,1265,,5,29516,4
39968,1265,,5,29516,4
39975,2596,,5,36270,5
39983,2596,,5,36270,5
39985,2595,,5,36563,3
39989,2595,,5,36563,3
39993,2595,,5,36563,3
40005,19639,,5,36315,3
40009,19639,,5,36315,3
40013,19639,,5,36315,3
40015,2566,,5,36369,7
40025,2567,,5,36989,6
40029,2567,,5,36989,6
40035,19630,,5,37090,4
40039,19630,,5,37090,4
40043,19630,,5,37090,4
40045,19629,,5,37181,4
40055,19628,,5,37175,3
40059,19628,,5,37175,3
40061,19628,,5,37175,3
40095,19627,,5,37179,3
40099,19627,,5,37179,3
40103,19627,,5,37179,3
40105,19634,,5,37188,3
40109,19634,,5,37188,3
40113,19634,,5,37188,3
40125,13968,,5,37206,4
40129,13968,,5,37206,4
40155,13906,,5,37213,4
40159,13906,,5,37213,4
40175,13905,,5,37204,5
40179,13905,,5,37204,5
40185,13968,,5,37199,4
40189,13968,,5,37199,4
40193,13968,,5,37199,4
40199,13912,,5,37201,5
40203,13912,,5,37201,5
40205,13969,,5,37226,4
40209,13969,,5,37226,4
40213,13969,,5,37226,4
40215,13914,,5,37172,5
40223,13914,,5,37172,5
40285,13920,,5,37046,6
40295,13923,,5,37072,4
40299,13923,,5,37072,4
40301,13923,,5,37072,4
40303,13923,,5,37072,4
40309,13924,,5,37033,4
40325,13941,,6,37054,5
40327,13941,,6,37054,5
40329,13941,,6,37054,5
40331,13941,,6,37054,5
40333,13941,,6,37054,5
40335,13943,,6,37030,4
40337,13943,,6,37030,4
40339,13943,,6,37030,4
40341,13943,,6,37030,4
40343,13943,,6,37030,4
40349,13944,,5,37103,3
40353,13944,,5,37103,3
40365,13946,,5,37067,4
40369,13946,,5,37067,4
40375,13962,,6,37059,7
40376,13962,,6,37059,7
40377,13962,,6,37059,7
40378,13962,,6,37059,7
40379,13962,,6,37059,7
40384,13947,,6,36995,4
40388,13947,,6,36995,4
40394,13948,,5,36881,6
40414,64,,5,36768,6
40428,69,,5,36902,4
40434,129,,5,36763,3
40440,129,,5,36775,3
40444,129,,5,36775,3
40448,129,,5,36775,3
40464,70,,5,36724,5
40468,70,,5,36724,5
40504,75,,5,36174,5
40530,131,,6,35359,2
40534,131,,6,35359,2
40536,131,,6,35359,2
40538,131,,6,35359,2
40565,93,,5,34839,4
40567,93,,5,34839,4
40568,93,,5,34839,4
40579,103,,5,34646,5
40581,103,,5,34646,5
40589,112,,5,35435,5
40595,132,,6,35663,3
40596,132,,6,35663,3
40597,132,,6,35663,3
40598,132,,6,35663,3
40599,132,,6,35663,3
40604,113,,5,35827,3
40620,134,,5,36114,3
40622,134,,5,36114,3
40624,134,,5,36114,3
40628,134,,5,36114,3
40640,117,,6,35898,5
40642,117,,6,35898,5
40644,117,,6,35898,5
40646,117,,6,35898,5
40648,117,,6,35898,5
40660,140,,5,36377,2
40664,140,,5,36377,2
40668,140,,5,36377,2
40690,119,,6,36044,3
40692,119,,6,36044,3
40694,119,,6,36044,3
40696,119,,6,36044,3
40698,119,,6,36044,3
40714,135,,5,36049,3
40742,135,,6,,3
40746,135,,6,,3
40752,135,,6,,3
40756,135,,6,,3
40764,136,,5,36145,3
40774,136,,5,36107,3
40780,121,,5,36038,4
40784,121,,5,36038,4
40828,126,,5,36141,3
40830,139,,5,36124,3
40834,139,,5,36124,3
40838,139,,5,36124,3
40850,15655,,5,31849,3
40858,15655,,5,31849,3
40903,4580,,6,,3
40920,4491,,5,13406,4
40924,4491,,5,13406,4
40925,4492,,5,12604,5
40929,4492,,5,12604,5
40935,4582,,6,12481,3
40936,4582,,6,12481,3
40937,4582,,6,12481,3
40938,4582,,6,12481,3
40939,4582,,6,12481,3
40940,4493,,5,12302,5
40944,4493,,5,12302,5
40948,4504,,5,10983,5
40949,4504,,5,10983,5
40955,4509,,5,11820,5
40959,4509,,5,11820,5
40965,4515,,5,11772,5
40969,4515,,5,11772,5
40970,4522,,6,11305,5
40971,4522,,6,11305,5
40972,4522,,6,11305,5
40973,4522,,6,11305,5
40974,4522,,6,11305,5
40984,4532,,5,12127,5
40990,4594,,5,12794,4
40994,4594,,5,12794,4
41004,4595,,5,13589,4
41005,4539,,5,13492,4
41009,4539,,5,13492,4
41015,4540,,5,13790,5
41019,4540,,5,13790,5
41040,4559,,5,11625,5
41044,4559,,5,11625,5
41045,4563,,5,11473,5
41049,4563,,5,11473,5
41064,10680,,5,16594,5
41083,1251,,5,29303,6
41105,1953,,6,34815,4
41107,1953,,6,34815,4
41109,1953,,6,34815,4
41111,1953,,6,34815,4
41113,1953,,6,34815,4
41140,1996,,5,34987,4
41144,1996,,5,34987,4
41148,1996,,5,34987,4
41184,1986,,5,34726,3
41188,1986,,5,34726,3
41210,1987,,5,34556,3
41214,1987,,5,34556,3
41218,1987,,5,34556,3
41224,1987,,5,34810,3
41226,1987,,5,34810,3
41228,1987,,5,34810,3
41244,1989,,5,34315,3
41248,1989,,5,34315,3
41250,1967,,5,34487,4
41254,1967,,5,34487,4
41256,1967,,5,34487,4
41258,1967,,5,34487,4
41274,1968,,5,34276,4
41278,1968,,5,34276,4
41300,1972,,5,34043,4
41330,1975,,5,34251,5
41334,1975,,5,34251,5
41338,1975,,5,34251,5
41350,4405,,6,33497,5
41351,4405,,6,33497,5
41352,4405,,6,33497,5
41353,4405,,6,33497,5
41354,4405,,6,33497,5
41355,4411,,6,33265,5
41356,4411,,6,33265,5
41357,4411,,6,33265,5
41358,4411,,6,33265,5
41359,4411,,6,33265,5
41371,4413,,5,32837,5
41399,4444,,5,33783,3
41403,4444,,5,33783,3
41425,4428,,6,33440,4
41426,4428,,6,33440,4
41427,4428,,6,33440,4
41428,4428,,6,33440,4
41429,4428,,6,33440,4
41500,4435,,5,32966,5
41504,4435,,5,32966,5
41508,4435,,5,32966,5
41524,4457,,5,33227,4
41528,4457,,5,33227,4
41568,4450,,5,33731,4
41570,4451,,6,33560,4
41571,4451,,6,33560,4
41572,4451,,6,33560,4
41573,4451,,6,33560,4
41574,4451,,6,33560,4
41575,4452,,5,33453,4
41577,4452,,5,33453,4
41579,4452,,5,33453,4
41583,4452,,5,33453,4
41585,4455,,6,33281,3
41587,4455,,6,33281,3
41589,4455,,6,33281,3
41591,4455,,6,33281,3
41593,4455,,6,33281,3
41595,4455,,6,33243,3
41597,4455,,6,33243,3
41599,4455,,6,33243,3
41601,4455,,6,33243,3
41603,4455,,6,33243,3
41609,4456,,5,33239,3
41613,4456,,5,33239,3
41615,4456,,5,33192,3
41673,4438,,5,32844,4
41715,15650,,5,32685,3
41723,15650,,5,32685,3
41795,15653,,5,32892,4
41799,15653,,5,32892,4
41845,15654,,5,32275,3
41847,15654,,5,32275,3
41849,15654,,5,32275,3
41853,15654,,5,32275,3
41885,15641,,5,31473,4
41889,15641,,5,31473,4
41905,4484,,5,14896,5
41909,4484,,5,14896,5
41910,4485,,5,14386,5
41913,4485,,5,14386,5
41914,4485,,5,14386,5
41915,4486,,6,14208,5
41916,4486,,6,14208,5
41917,4486,,6,14208,5
41918,4486,,6,14208,5
41919,4486,,6,14208,5
41920,4579,,6,14021,3
41921,4579,,6,14021,3
41922,4579,,6,14021,3
41923,4579,,6,14021,3
41924,4579,,6,14021,3
41925,4488,,5,13690,1
41929,4488,,5,13690,1
41933,4580,,6,,3
41940,10721,,5,16661,4
41944,10721,,5,16661,4
41978,10722,,6,,4
42000,10722,,5,16182,4
42004,10722,,5,16182,4
42010,10732,,5,17537,5
42014,10732,,5,17537,5
42050,10730,,5,18278,3
42054,10730,,5,18278,3
42055,10729,,5,18561,3
42056,10729,,5,18561,3
42057,10729,,5,18561,3
42059,10729,,5,18561,3
42081,10683,,6,,4
42085,1251,,5,29200,6
42093,1251,,5,29200,6
42115,4833,,5,28955,3
42119,4833,,5,28955,3
42123,4833,,5,28955,3
42125,4833,,5,28591,3
42135,4818,,5,28706,4
42139,4818,,5,28706,4
42143,4818,,5,28706,4
42145,4819,,5,28580,4
42149,4819,,5,28580,4
42153,4819,,5,28580,4
42155,4834,,5,28811,4
42159,4834,,5,28811,4
42163,4834,,5,28811,4
42175,4822,,5,28919,4
42179,4822,,5,28919,4
42183,4822,,5,28919,4
42195,4835,,5,28918,3
42199,4835,,5,28918,3
42203,4835,,5,28918,3
42205,4823,,5,29209,4
42213,4823,,5,29209,4
42215,4836,,5,29406,4
42223,4836,,5,29406,4
42225,4836,,5,29589,4
42229,4836,,5,29589,4
42231,4836,,5,29589,4
42233,4836,,5,29589,4
42263,4824,,5,29483,5
42275,4838,,5,30000,4
42277,4838,,5,30000,4
42279,4838,,5,30000,4
42283,4838,,5,30000,4
42295,4838,,5,29820,4
42299,4838,,5,29820,4
42303,4838,,5,29820,4
42311,4838,,6,,4
42317,4838,,6,,4
42321,4838,,6,,4
42335,4839,,5,29318,4
42345,4839,,5,29624,4
42349,4839,,5,29624,4
42355,4839,,5,29779,4
42363,4839,,5,29779,4
42365,4825,,5,29683,5
42373,4825,,5,29683,5
42379,4826,,5,29055,6
42383,4826,,5,29055,6
42385,4827,,5,28784,4
42391,4827,,5,28784,4
42393,4827,,5,28784,4
42423,4832,,5,27718,5
42425,4842,,6,27591,4
42427,4842,,6,27591,4
42429,4842,,6,27591,4
42431,4842,,6,27591,4
42433,4842,,6,27591,4
42435,4463,,6,11006,4
42436,4463,,6,11006,4
42437,4463,,6,11006,4
42438,4463,,6,11006,4
42439,4463,,6,11006,4
42445,4464,,5,12178,5
42448,4464,,5,12178,5
42449,4464,,5,12178,5
42450,4468,,6,12664,4
42451,4468,,6,12664,4
42452,4468,,6,12664,4
42453,4468,,6,12664,4
42454,4468,,6,12664,4
42455,4470,,5,13828,5
42458,4470,,5,13828,5
42459,4470,,5,13828,5
42480,4567,,5,13952,3
42482,4567,,5,13952,3
42483,4567,,5,13952,3
42484,4567,,5,13952,3
42553,4569,,6,,4
42563,4569,,6,,4
42578,4569,,6,,4
42587,4569,,6,,4
42588,4569,,6,,4
42617,4574,,6,,5
42618,4574,,6,,5
42626,4576,,6,,4
42627,4576,,6,,4
42628,4576,,6,,4
42666,10717,,6,,4
42668,10717,,6,,4
42676,10718,,6,,4
42677,10718,,6,,4
42678,10718,,6,,4
42681,10693,,6,,4
42682,10693,,6,,4
42683,10693,,6,,4
42685,10719,,5,16820,4
42689,10719,,5,16820,4
42691,10720,,6,,4
42692,10720,,6,,4
42693,10720,,6,,4
42704,7260,,5,20395,4
42725,11833,,5,19367,4
42726,11833,,5,19367,4
42727,11833,,5,19367,4
42729,11833,,5,19367,4
42735,11833,,5,19809,4
42736,11833,,5,19809,4
42739,11833,,5,19809,4
42744,11830,,5,19816,4
42749,11832,,5,19627,4
42754,11832,,5,19657,4
42755,11833,,5,19271,4
42759,11833,,5,19271,4
42765,11836,,5,19459,4
42769,11836,,5,19459,4
42770,11835,,5,19316,4
42774,11835,,5,19316,4
42784,11834,,5,18960,4
42858,10700,,6,,4
42881,10700,,6,,4
42882,10700,,6,,4
42888,10700,,6,,4
42893,10700,,6,,4
42903,10700,,6,,4
42931,10702,,6,,4
42932,10702,,6,,4
42933,10702,,6,,4
42936,10702,,6,,4
42937,10702,,6,,4
42938,10702,,6,,4
42946,10702,,6,,4
42947,10702,,6,,4
42948,10702,,6,,4
42951,10702,,6,,4
42952,10702,,6,,4
42953,10702,,6,,4
42956,10703,,6,,4
42957,10703,,6,,4
42958,10703,,6,,4
42973,10703,,6,,4
42976,10703,,6,,4
42978,10703,,6,,4
42981,10703,,6,,4
42983,10703,,6,,4
42991,10703,,6,,4
42993,10703,,6,,4
42996,10703,,6,,4
42998,10703,,6,,4
43021,10703,,6,,4
43022,10703,,6,,4
43023,10703,,6,,4
43026,10703,,6,,4
43028,10703,,6,,4
43031,10703,,6,,4
43033,10703,,6,,4
43133,10710,,6,,4
43141,10711,,6,,4
43143,10711,,6,,4
43146,10711,,6,,4
43148,10711,,6,,4
43165,10691,,6,,4
43193,10716,,6,,4
43198,10716,,6,,4
43205,10692,,6,17621,4
43206,10692,,6,17621,4
43207,10692,,6,17621,4
43208,10692,,6,17621,4
43209,10692,,6,17621,4
43221,10717,,6,,4
43222,10717,,6,,4
43223,10717,,6,,4
43232,10737,,6,,3
43233,10737,,6,,3
43238,10720,,6,,4
43244,12186,,5,22297,4
43245,12187,,5,22489,4
43249,12187,,5,22489,4
43264,11827,,5,21468,4
43265,11826,,5,21676,4
43269,11826,,5,21676,4
43285,10726,,5,18799,4
43289,10726,,5,18799,4
43290,10728,,5,18707,3
43294,10728,,5,18707,3
43315,10725,,5,20306,3
43319,10725,,5,20306,3
43323,10725,,6,,3
43328,10725,,6,,3
43333,10725,,6,,3
43343,10725,,6,,3
43380,19752,,5,10882,3
43381,19752,,5,10882,3
43383,19752,,5,10882,3
43384,19752,,5,10882,3
43385,19769,,5,10475,3
43388,19769,,5,10475,3
43389,19769,,5,10475,3
43395,19719,,5,10550,4
43410,19720,,5,10517,4
43414,19720,,5,10517,4
43420,19722,,5,10118,4
43425,19723,,5,10210,3
43429,19723,,5,10210,3
43435,19772,,5,8915,4
43436,19772,,5,8915,4
43438,19772,,5,8915,4
43439,19772,,5,8915,4
43440,19773,,5,9083,5
43444,19773,,5,9083,5
43450,19773,,5,8969,5
43451,19773,,5,8969,5
43454,19773,,5,8969,5
43455,19758,,5,9208,4
43459,19758,,5,9208,4
43480,19726,,6,,4
43495,19764,,5,8891,4
43499,19764,,5,8891,4
43500,19765,,5,9113,3
43504,19765,,5,9113,3
43510,19766,,5,8815,4
43514,19766,,5,8815,4
43515,19748,,6,8523,4
43516,19748,,6,8523,4
43517,19748,,6,8523,4
43518,19748,,6,8523,4
43519,19748,,6,8523,4
43530,7237,,5,7771,3
43531,7237,,5,7771,3
43534,7237,,5,7771,3
43540,7238,,5,7641,4
43544,7238,,5,7641,4
43545,7186,,5,7243,6
43550,7195,,5,7498,5
43554,7195,,5,7498,5
43555,7197,,5,7161,6
43559,7197,,5,7161,6
43560,7208,,6,7685,4
43561,7208,,6,7685,4
43562,7208,,6,7685,4
43563,7208,,6,7685,4
43564,7208,,6,7685,4
43565,7242,,5,7847,4
43566,7242,,5,7847,4
43568,7242,,5,7847,4
43569,7242,,5,7847,4
43570,7243,,5,7950,4
43574,7243,,5,7950,4
43580,19777,,6,8355,4
43584,19777,,6,8355,4
43590,19776,,5,8510,3
43594,19776,,5,8510,3
43595,19776,,5,8566,3
43599,19776,,5,8566,3
43600,19776,,5,8544,3
43604,19776,,5,8544,3
43605,7247,,5,7891,3
43609,7247,,5,7891,3
43610,7248,,5,7682,3
43614,7248,,5,7682,3
43616,7214,,5,7573,5
43625,7217,,5,7163,6
43630,7221,,6,7081,5
43631,7221,,6,7081,5
43632,7221,,6,7081,5
43633,7221,,6,7081,5
43634,7221,,6,7081,5
43639,7223,,5,6688,7
43652,12418,,5,24781,4
43653,12418,,5,24781,4
43654,12418,,5,24781,4
43660,12167,,5,23040,4
43664,12167,,5,23040,4
43674,12164,,5,23783,4
43676,12164,,6,,4
43678,12164,,6,,4
43686,11826,,6,,4
43690,12163,,6,,4
43691,12163,,6,,4
43692,12163,,6,,4
43695,12177,,5,22423,5
43696,12177,,5,22423,5
43699,12177,,5,22423,5
43704,12168,,5,23219,4
43705,12169,,5,22949,4
43709,12169,,5,22949,4
43710,12179,,6,22918,4
43711,12179,,6,22918,4
43712,12179,,6,22918,4
43713,12179,,6,22918,4
43714,12179,,6,22918,4
43720,12170,,5,22181,4
43724,12170,,5,22181,4
43726,12180,,6,,4
43727,12180,,6,,4
43728,12180,,6,,4
43730,5981,,5,21696,1
43731,5981,,5,21696,1
43733,5981,,5,21696,1
43734,5981,,5,21696,1
43739,12189,,5,22724,4
43750,12193,,6,22348,4
43751,12193,,6,22348,4
43752,12193,,6,22348,4
43753,12193,,6,22348,4
43754,12193,,6,22348,4
43759,12193,,5,22302,4
43769,12193,,5,22212,4
43770,12194,,5,21930,4
43774,12194,,5,21930,4
43789,11828,,5,20842,4
43794,7254,,5,20817,4
43795,7253,,6,21235,4
43796,7253,,6,21235,4
43797,7253,,6,21235,4
43798,7253,,6,21235,4
43799,7253,,6,21235,4
43830,13388,,5,12247,4
43833,13388,,5,12247,4
43834,13388,,5,12247,4
43845,13384,,5,11873,4
43848,13384,,5,11873,4
43849,13384,,5,11873,4
43855,9626,,6,18359,4
43857,9626,,6,18359,4
43858,9626,,6,18359,4
43859,9626,,6,18359,4
43865,9627,,5,17946,4
43866,9627,,5,17946,4
43868,9627,,5,17946,4
43869,9627,,5,17946,4
43879,9654,,5,18256,4
43904,9656,,5,18779,4
43909,9656,,5,19065,4
43914,9633,,5,19116,4
43919,9657,,5,19258,4
43924,9657,,5,19232,4
43929,9657,,5,19006,4
43934,9635,,5,18600,4
43939,9636,,5,18642,4
43945,9638,,5,18008,5
43949,9638,,5,18008,5
43980,9647,,6,16701,5
43981,9647,,6,16701,5
43982,9647,,6,16701,5
43983,9647,,6,16701,5
43984,9647,,6,16701,5
43985,7270,,5,18735,4
43989,7270,,5,18735,4
43999,7271,,5,19345,4
44005,7267,,5,19975,4
44009,7267,,5,19975,4
44015,7267,,6,20002,4
44016,7267,,6,20002,4
44017,7267,,6,20002,4
44018,7267,,6,20002,4
44019,7267,,6,20002,4
44024,7268,,5,19813,3
44029,7268,,5,19985,3
44034,7268,,5,19899,3
44039,7268,,5,19731,3
44044,7268,,5,19788,3
44054,7269,,5,19310,4
44059,7269,,5,19331,4
44064,7269,,5,19206,4
44065,7269,,6,,4
44070,7270,,6,18959,4
44071,7270,,6,18959,4
44072,7270,,6,18959,4
44073,7270,,6,18959,4
44079,7270,,5,18861,4
44080,7270,,6,18710,4
44081,7270,,6,18710,4
44082,7270,,6,18710,4
44083,7270,,6,18710,4
44084,7270,,6,18710,4
44085,5652,,5,17781,2
44089,5652,,5,17781,2
44099,5653,,5,17340,4
44109,5657,,5,17010,4
44115,5655,,5,17067,4
44119,5655,,5,17067,4
44124,5656,,5,16813,4
44129,5658,,5,16788,3
44134,5658,,5,16757,3
44139,5659,,5,16359,3
44140,6036,,6,16125,4
44141,6036,,6,16125,4
44142,6036,,6,16125,4
44143,6036,,6,16125,4
44144,6036,,6,16125,4
44159,6046,,5,14538,3
44160,6046,,5,14932,3
44164,6046,,5,14932,3
44189,7322,,5,12806,4
44199,7305,,5,14684,5
44204,7308,,5,15648,5
44209,7310,,5,15871,5
44215,7326,,5,16577,4
44219,7326,,5,16577,4
44225,7295,,5,15687,4
44229,7295,,5,15687,4
44236,7313,,6,,4
44237,7313,,6,,4
44238,7313,,6,,4
44249,7298,,5,14958,5
44250,7314,,6,,4
44270,7318,,5,13778,4
44274,7318,,5,13778,4
44289,12130,,5,14496,5
44294,10107,,5,15012,4
44299,10108,,5,15823,4
44314,5665,,5,16545,4
44317,5662,,5,16356,5
44319,5662,,5,16356,5
44324,5667,,5,16111,4
44334,10100,,5,15702,5
44336,10107,,5,15277,4
44337,10107,,5,15277,4
44338,10107,,5,15277,4
44339,10107,,5,15277,4
44340,10103,,6,14967,4
44341,10103,,6,14967,4
44342,10103,,6,14967,4
44343,10103,,6,14967,4
44344,10103,,6,14967,4
44345,12132,,5,14559,4
44349,12132,,5,14559,4
44355,12133,,5,14238,4
44359,12133,,5,14238,4
44374,7333,,5,13929,4
44400,13382,,5,12375,4
44404,13382,,5,12375,4
44405,13385,,6,12187,4
44408,13385,,6,12187,4
44413,13386,,6,12221,4
44420,13386,,5,11846,4
44424,13386,,5,11846,4
44430,13383,,6,12198,4
44434,13383,,6,12198,4
44438,6392,,5,12427,4
44441,1367,,6,9059,4
44445,10983,,5,11568,8
44461,19756,,6,9636,4
44478,10720,,6,,4
44518,1988,,5,34691,4
44522,1988,,5,34691,4
44524,1988,,5,34691,4
44526,1988,,5,34691,4
44532,1942,,5,35801,1
44538,8688,,6,27257,7
44549,18023,,6,,7
44575,11609,,6,1036,4
44580,-1,,6,,
44584,-1,,6,,
44585,-1,,6,,
44592,-1,,6,,
44596,-1,,6,,
44597,-1,,6,,
44598,-1,,6,,
44599,-1,,6,,
44603,-1,,6,,
44610,1921,,6,35495,6
44614,1921,,6,35495,6
44626,-1,,6,,
44642,15534,,6,183,6
44646,-1,,6,,
44647,-1,,6,,
44648,-1,,6,,
44649,-1,,6,,
44650,8729,,6,5380,5
44651,9928,,6,5610,6
44703,6697,,6,8718,6
44704,6697,,6,8718,6
44705,6697,,6,8718,6
44732,4034,,6,13018,5
44756,12042,,5,17385,7
44794,1243,,5,30398,6
44798,1243,,5,30398,6
44800,1243,,5,30398,6
44819,19763,,5,8789,4
44823,19763,,5,8789,4
44824,19765,,5,9123,3
44825,19765,,5,9123,3
44828,19765,,5,9123,3
44829,19776,,6,8668,3
44830,19776,,6,8668,3
44831,19776,,6,8668,3
44832,19776,,6,8668,3
44833,19776,,6,8668,3
44855,-1,,6,,
44858,-1,,6,,
44859,-1,,6,,
44860,-1,,6,,
44861,-1,,6,,
44866,10737,,6,,3
44868,7306,,5,14891,4
44871,7306,,5,14891,4
44872,7306,,5,14891,4
44876,10720,,6,,4
44887,6663,,5,8997,4
44888,6666,,5,8779,5
44890,6666,,5,8779,5
44891,6666,,5,8779,5
44892,6666,,5,8779,5
44893,6684,,5,8589,5
44896,6684,,5,8589,5
44897,6684,,5,8589,5
44898,19782,,5,9659,8
44900,19782,,5,9659,8
44901,19782,,5,9659,8
44902,19782,,5,9659,8
44903,19787,,5,10304,7
44905,19787,,5,10304,7
44906,19787,,5,10304,7
44907,19787,,5,10304,7
44948,465,,5,6967,6
44949,465,,5,6967,6
44950,465,,5,6967,6
44951,465,,5,6967,6
44952,465,,5,6967,6
44998,7849,,6,23519,5
45013,24,,6,24269,5
45028,9233,,5,24380,5
45041,5005,,6,20280,4
45065,13473,,6,,5
45079,7957,,5,22889,8
45080,7957,,5,22889,8
45081,7957,,5,22889,8
45082,49,,6,21825,6
45083,49,,6,21825,6
45084,44,,5,24741,6
45097,5001,,5,20155,7
45098,5024,,5,21356,6
45103,14048,,6,27514,6
45104,14048,,6,27514,6
45115,4447,,5,32985,4
45117,4447,,5,32985,4
45119,4447,,5,32985,4
45123,4447,,5,32985,4
45135,17289,,6,1211,6
45137,8723,,6,5594,5
45138,8723,,6,5594,5
45139,8728,,6,5646,4
45140,8728,,6,5646,4
45141,8729,,6,5380,5
45142,8729,,6,5380,5
45143,539,,6,2788,3
45146,15597,,6,2249,6
45147,15608,,6,2411,5
45148,5245,,6,1611,9
45149,5245,,6,1611,9
45150,5173,,6,1610,3
45152,14315,,6,2134,5
45153,14315,,6,2134,5
45154,14315,,6,2134,5
45155,14315,,6,2134,5
45156,11652,,6,986,7
45157,11652,,6,986,7
45158,11652,,6,986,7
45159,14301,,6,1862,6
45160,14301,,6,1862,6
45161,14301,,6,1862,6
45162,11555,,6,1653,3
45163,11555,,6,1653,3
45164,11555,,6,1653,3
45165,11555,,6,1653,3
45166,11509,,6,1856,4
